id,status,action,en,hi,hinglish,themes,type,depth,intensity_safe_floor,emotions,concepts,related_verses,source,shown_count,engagement_rate,notes
6a3f68d0b25d6203286b00e2,approved,,"When you avoid the practice you know serves you — what are you choosing instead, and does that choice satisfy you?","जब आप उस अभ्यास से बचते हैं जो आप जानते हैं आपकी सेवा करता है — उसकी जगह आप क्या चुनते हैं, और क्या वह चुनाव आपको संतुष्ट करता है?","Jab aap us abhyas se bachte hain jo aap jaante hain aapki seva karta hai — uski jagah aap kya chunte hain, aur kya woh chunaav aapko santusht karta hai?",discipline,self_awareness,1,any,restlessness|avoidance,karma,,human_written,0,0.0,
6a3f68d0b25d6203286b00e3,approved,,What story do you tell yourself about why you cannot maintain this — and how long have you been telling it?,आप खुद को क्या कहानी सुनाते हैं कि यह क्यों बनाए नहीं रख सकते — और आप यह कब से सुना रहे हैं?,Aap khud ko kya kahani sunate hain ki yeh kyun banaye nahi rakh sakte — aur aap yeh kab se suna rahe hain?,discipline,self_awareness,2,mild,guilt|shame,karma|ego,,human_written,0,0.0,
6a3f68d0b25d6203286b00e4,approved,,What are you protecting yourself from by staying comfortable — and is that protection actually serving you?,आरामदायक रहकर आप किससे खुद को बचा रहे हैं — और क्या वह सुरक्षा सच में आपकी सेवा कर रही है?,Aaramdayak rehkar aap kisse khud ko bacha rahe hain — aur kya woh suraksha sach mein aapki seva kar rahi hai?,discipline,self_awareness,2,mild,inertia|resistance,karma|laziness,,human_written,0,0.0,
6a3f68d0b25d6203286b00e5,approved,,"If you look honestly at the habits that shape your days — are they the choices of the person you want to be, or of someone else?","यदि आप उन आदतों को ईमानदारी से देखें जो आपके दिनों को आकार देती हैं — क्या वे उस व्यक्ति के चुनाव हैं जो आप बनना चाहते हैं, या किसी और के?","Agar aap un aadaton ko imaandaari se dekhein jo aapke dinon ko aakar deti hain — kya woh us insaan ke chunaav hain jo aap banna chahte hain, ya kisi aur ke?",discipline,self_awareness,3,moderate,shame|resistance|fear,ego|karma|witness-self,,human_written,0,0.0,
6a3f68d0b25d6203286b00e6,approved,,What would the most disciplined version of you have to believe about themselves that you currently don't?,आपके सबसे अनुशासित संस्करण को अपने बारे में क्या विश्वास करना होगा जो आप अभी नहीं करते?,Aapke sabse anushasit version ko apne baare mein kya vishwas karna hoga jo aap abhi nahi karte?,discipline,self_awareness,3,moderate,shame|inertia,karma|ego|dharma,,human_written,0,0.0,
6a3f68d0b25d6203286b00e7,approved,,What is the smallest possible action you could take right now in the direction you know you need to move?,अभी सबसे छोटी संभव क्रिया क्या है जो आप उस दिशा में कर सकते हैं जहाँ आप जानते हैं आपको जाना है?,Abhi sabse choti sambhav kriya kya hai jo aap us disha mein kar sakte hain jahan aap jaante hain aapko jaana hai?,discipline,action_oriented,1,any,inertia|avoidance,karma,,human_written,0,0.0,
6a3f68d0b25d6203286b00e8,approved,,What system or structure could you build around this practice so that it requires less willpower each time?,इस अभ्यास के चारों ओर आप क्या प्रणाली या संरचना बना सकते हैं ताकि हर बार कम इच्छाशक्ति चाहिए?,Is abhyas ke chaaron taraf aap kya pranali ya sanrachna bana sakte hain taaki har baar kam ichchhashakti chahiye?,discipline,action_oriented,2,mild,resistance|inertia,karma|svadharma,,human_written,0,0.0,
6a3f68d0b25d6203286b00e9,approved,,What would it look like to show up for this practice when you don't feel like it — and still do it without punishing yourself for having resisted?,यह कैसा दिखेगा जब आप इस अभ्यास के लिए तब उपस्थित हों जब मन न हो — और फिर भी इसे करें बिना प्रतिरोध के लिए खुद को दंड दिए?,Yeh kaisa dikhega jab aap is abhyas ke liye tab maujood hon jab mann na ho — aur phir bhi ise karein bina pratiroadh ke liye khud ko dand diye?,discipline,action_oriented,3,moderate,resistance|shame,karma|dharma|detachment,,human_written,0,0.0,
6a3f68d0b25d6203286b00ea,approved,,What would change in your daily life if you thought of your practice not as something you owe yourself but as an offering?,"यदि आप अपने अभ्यास को उस चीज़ के रूप में सोचें जो आप खुद पर नहीं, बल्कि एक अर्पण के रूप में — तो आपके दैनिक जीवन में क्या बदलेगा?","Agar aap apne abhyas ko us cheez ke roop mein sochein jo aap khud par nahi, balki ek arpan ke roop mein — toh aapke rozmarra ke jeevan mein kya badlega?",discipline,spiritual,1,any,inertia|guilt,karma|tamas,,human_written,0,0.0,
6a3f68d0b25d6203286b00eb,approved,,The Gita speaks of tamas — the inertia that keeps us still when we should move — where do you feel its weight most in your life?,गीता तमस की बात करती है — वह जड़ता जो हमें तब स्थिर रखती है जब हमें चलना चाहिए — आप अपने जीवन में इसका भार कहाँ सबसे अधिक महसूस करते हैं?,Gita tamas ki baat karti hai — woh jadta jo hame tab sthir rakhti hai jab hame chalna chahiye — aap apne jeevan mein iski bhaari kahan sabse zyada mahsoos karte hain?,discipline,spiritual,2,mild,resistance|inertia,karma|tamas|dharma,,human_written,0,0.0,
6a3f68d0b25d6203286b00ec,approved,,If discipline is a form of respect for the self that exists in future time — what does your relationship with your future self actually look like?,यदि अनुशासन भविष्य के स्वयं के लिए सम्मान का एक रूप है — तो आपके भविष्य के स्वयं के साथ आपका संबंध वास्तव में कैसा दिखता है?,Agar anushasan bhavishy ke khud ke liye samman ka ek roop hai — toh aapke bhavishy ke khud ke saath aapka sambandh asal mein kaisa dikhta hai?,discipline,spiritual,3,moderate,inertia|shame|existential,karma|dharma|witness-self,,human_written,0,0.0,
